# qVector, xVector, total number of 2-copies, success probabilities, total copies consumed
5.799999999999999600e-01	6.666666666666667095e-03	2.066666666666666929e-01	2.066666666666666929e-01	5.866666666666666696e-01	7.866666666666666252e-01	7.866666666666666252e-01	9.093120000000000000e+05	2.575111111111111351e-01	3.321777777777777940e-01	3.321777777777777940e-01	1.000000000000000000e+06
5.866666666666666696e-01	6.666666666666667095e-03	2.033333333333333381e-01	2.033333333333333381e-01	5.933333333333333792e-01	7.900000000000000355e-01	7.900000000000000355e-01	7.782400000000000000e+05	2.587111111111111139e-01	3.341000000000000636e-01	3.341000000000000636e-01	1.000000000000000000e+06
5.933333333333333792e-01	6.666666666666667095e-03	1.999999999999999833e-01	1.999999999999999833e-01	6.000000000000000888e-01	7.933333333333333348e-01	7.933333333333333348e-01	6.799360000000000000e+05	2.600000000000000089e-01	3.360444444444444789e-01	3.360444444444444789e-01	1.000000000000000000e+06
5.999999999999999778e-01	6.666666666666667095e-03	1.966666666666666841e-01	1.966666666666666841e-01	6.066666666666666874e-01	7.966666666666666341e-01	7.966666666666666341e-01	5.980160000000000000e+05	2.613777777777777644e-01	3.380111111111110400e-01	3.380111111111110400e-01	1.000000000000000000e+06
6.066666666666666874e-01	6.666666666666667095e-03	1.933333333333333293e-01	1.933333333333333293e-01	6.133333333333333970e-01	8.000000000000000444e-01	8.000000000000000444e-01	5.242880000000000000e+05	2.628444444444444361e-01	3.400000000000000799e-01	3.400000000000000799e-01	1.000000000000000000e+06
6.133333333333332860e-01	6.666666666666667095e-03	1.900000000000000300e-01	1.900000000000000300e-01	6.199999999999999956e-01	8.033333333333333437e-01	8.033333333333333437e-01	4.669440000000000000e+05	2.644000000000000239e-01	3.420111111111111546e-01	3.420111111111111546e-01	1.000000000000000000e+06
6.199999999999999956e-01	6.666666666666667095e-03	1.866666666666666752e-01	1.866666666666666752e-01	6.266666666666667052e-01	8.066666666666666430e-01	8.066666666666666430e-01	4.177920000000000000e+05	2.660444444444444723e-01	3.440444444444443750e-01	3.440444444444443750e-01	1.000000000000000000e+06
6.266666666666667052e-01	6.666666666666667095e-03	1.833333333333333204e-01	1.833333333333333204e-01	6.333333333333334147e-01	8.100000000000000533e-01	8.100000000000000533e-01	3.768320000000000000e+05	2.677777777777777812e-01	3.461000000000000743e-01	3.461000000000000743e-01	1.000000000000000000e+06
6.333333333333333037e-01	6.666666666666667095e-03	1.800000000000000211e-01	1.800000000000000211e-01	6.400000000000000133e-01	8.133333333333333526e-01	8.133333333333333526e-01	3.440640000000000000e+05	2.696000000000000063e-01	3.481777777777778082e-01	3.481777777777778082e-01	1.000000000000000000e+06
6.400000000000000133e-01	6.666666666666667095e-03	1.766666666666666663e-01	1.766666666666666663e-01	6.466666666666667229e-01	8.166666666666666519e-01	8.166666666666666519e-01	3.112960000000000000e+05	2.715111111111111475e-01	3.502777777777777990e-01	3.502777777777777990e-01	1.000000000000000000e+06
6.466666666666667229e-01	6.666666666666667095e-03	1.733333333333333115e-01	1.733333333333333115e-01	6.533333333333334325e-01	8.200000000000000622e-01	8.200000000000000622e-01	2.826240000000000000e+05	2.735111111111111493e-01	3.524000000000000465e-01	3.524000000000000465e-01	1.000000000000000000e+06
6.533333333333333215e-01	6.666666666666667095e-03	1.700000000000000122e-01	1.700000000000000122e-01	6.600000000000000311e-01	8.233333333333333615e-01	8.233333333333333615e-01	2.621440000000000000e+05	2.756000000000000116e-01	3.545444444444444398e-01	3.545444444444444398e-01	1.000000000000000000e+06
6.600000000000000311e-01	6.666666666666667095e-03	1.666666666666666574e-01	1.666666666666666574e-01	6.666666666666667407e-01	8.266666666666666607e-01	8.266666666666666607e-01	2.396160000000000000e+05	2.777777777777777901e-01	3.567111111111110899e-01	3.567111111111110899e-01	1.000000000000000000e+06
6.666666666666667407e-01	6.666666666666667095e-03	1.633333333333333026e-01	1.633333333333333026e-01	6.733333333333334503e-01	8.300000000000000711e-01	8.300000000000000711e-01	2.211840000000000000e+05	2.800444444444444847e-01	3.588999999999999968e-01	3.588999999999999968e-01	1.000000000000000000e+06
6.733333333333333393e-01	6.666666666666667095e-03	1.600000000000000033e-01	1.600000000000000033e-01	6.800000000000000488e-01	8.333333333333333703e-01	8.333333333333333703e-01	2.068480000000000000e+05	2.824000000000000399e-01	3.611111111111111605e-01	3.611111111111111605e-01	1.000000000000000000e+06
6.800000000000000488e-01	6.666666666666667095e-03	1.566666666666666485e-01	1.566666666666666485e-01	6.866666666666667584e-01	8.366666666666666696e-01	8.366666666666666696e-01	1.904640000000000000e+05	2.848444444444444557e-01	3.633444444444444699e-01	3.633444444444444699e-01	9.501233152000000700e+05
6.866666666666666474e-01	6.666666666666667095e-03	1.533333333333333492e-01	1.533333333333333492e-01	6.933333333333333570e-01	8.399999999999999689e-01	8.399999999999999689e-01	1.781760000000000000e+05	2.873777777777777875e-01	3.655999999999999250e-01	3.655999999999999250e-01	8.875698858666666783e+05
6.933333333333333570e-01	6.666666666666667095e-03	1.499999999999999944e-01	1.499999999999999944e-01	7.000000000000000666e-01	8.433333333333333792e-01	8.433333333333333792e-01	1.658880000000000000e+05	2.900000000000000355e-01	3.678777777777778590e-01	3.678777777777778590e-01	8.251674623999999603e+05
6.999999999999999556e-01	6.666666666666667095e-03	1.466666666666666952e-01	1.466666666666666952e-01	7.066666666666666652e-01	8.466666666666666785e-01	8.466666666666666785e-01	1.556480000000000000e+05	2.927111111111110886e-01	3.701777777777778278e-01	3.701777777777778278e-01	7.730932394666667096e+05
7.066666666666666652e-01	6.666666666666667095e-03	1.433333333333333404e-01	1.433333333333333404e-01	7.133333333333333748e-01	8.499999999999999778e-01	8.499999999999999778e-01	1.454080000000000000e+05	2.955111111111111688e-01	3.724999999999999423e-01	3.724999999999999423e-01	7.211493603555555455e+05
7.133333333333333748e-01	6.666666666666667095e-03	1.399999999999999856e-01	1.399999999999999856e-01	7.200000000000000844e-01	8.533333333333333881e-01	8.533333333333333881e-01	1.372160000000000000e+05	2.983999999999999986e-01	3.748444444444445356e-01	3.748444444444445356e-01	6.794814350222222274e+05
7.199999999999999734e-01	6.666666666666667095e-03	1.366666666666666863e-01	1.366666666666666863e-01	7.266666666666666829e-01	8.566666666666666874e-01	8.566666666666666874e-01	1.290240000000000000e+05	3.013777777777777445e-01	3.772111111111111637e-01	3.772111111111111637e-01	6.379204608000000007e+05
7.266666666666666829e-01	6.666666666666667095e-03	1.333333333333333315e-01	1.333333333333333315e-01	7.333333333333333925e-01	8.599999999999999867e-01	8.599999999999999867e-01	1.218560000000000000e+05	3.044444444444445175e-01	3.795999999999999375e-01	3.795999999999999375e-01	6.015245425777777564e+05
7.333333333333333925e-01	6.666666666666667095e-03	1.299999999999999767e-01	1.299999999999999767e-01	7.400000000000001021e-01	8.633333333333333970e-01	8.633333333333333970e-01	1.157120000000000000e+05	3.076000000000000956e-01	3.820111111111111901e-01	3.820111111111111901e-01	5.702724494222220965e+05
7.399999999999999911e-01	6.666666666666667095e-03	1.266666666666666774e-01	1.266666666666666774e-01	7.466666666666667007e-01	8.666666666666666963e-01	8.666666666666666963e-01	1.095680000000000000e+05	3.108444444444444787e-01	3.844444444444444775e-01	3.844444444444444775e-01	5.391037781333333114e+05
7.466666666666667007e-01	6.666666666666667095e-03	1.233333333333333226e-01	1.233333333333333226e-01	7.533333333333334103e-01	8.699999999999999956e-01	8.699999999999999956e-01	1.034240000000000000e+05	3.141777777777777780e-01	3.869000000000000217e-01	3.869000000000000217e-01	5.080209863111111335e+05
7.533333333333334103e-01	6.666666666666667095e-03	1.199999999999999678e-01	1.199999999999999678e-01	7.600000000000001199e-01	8.733333333333334059e-01	8.733333333333334059e-01	9.830400000000000000e+04	3.176000000000001044e-01	3.893777777777778226e-01	3.893777777777778226e-01	4.820478634666666621e+05
7.600000000000000089e-01	6.666666666666667095e-03	1.166666666666666685e-01	1.166666666666666685e-01	7.666666666666667185e-01	8.766666666666667052e-01	8.766666666666667052e-01	9.318400000000000000e+04	3.211111111111111249e-01	3.918777777777777693e-01	3.918777777777777693e-01	4.561481045333333313e+05
7.666666666666666075e-01	6.666666666666667095e-03	1.133333333333333692e-01	1.133333333333333692e-01	7.733333333333333171e-01	8.800000000000000044e-01	8.800000000000000044e-01	8.908800000000000000e+04	3.247111111111110615e-01	3.943999999999999728e-01	3.943999999999999728e-01	4.353275221333333757e+05
7.733333333333334281e-01	6.666666666666667095e-03	1.099999999999999589e-01	1.099999999999999589e-01	7.800000000000001377e-01	8.833333333333334147e-01	8.833333333333334147e-01	8.499200000000000000e+04	3.284000000000000252e-01	3.969444444444445441e-01	3.969444444444445441e-01	4.145664227555555408e+05
7.800000000000000266e-01	6.666666666666667095e-03	1.066666666666666596e-01	1.066666666666666596e-01	7.866666666666667362e-01	8.866666666666667140e-01	8.866666666666667140e-01	8.089600000000000000e+04	3.321777777777777940e-01	3.995111111111111502e-01	3.995111111111111502e-01	3.938664447999999975e+05
7.866666666666666252e-01	6.666666666666667095e-03	1.033333333333333603e-01	1.033333333333333603e-01	7.933333333333333348e-01	8.900000000000000133e-01	8.900000000000000133e-01	7.782400000000000000e+04	3.360444444444444789e-01	4.021000000000000130e-01	4.021000000000000130e-01	3.782056163555555395e+05
7.933333333333333348e-01	6.666666666666667095e-03	1.000000000000000056e-01	1.000000000000000056e-01	8.000000000000000444e-01	8.933333333333333126e-01	8.933333333333333126e-01	7.475200000000000000e+04	3.400000000000000799e-01	4.047111111111111326e-01	4.047111111111111326e-01	3.625903900444444153e+05
8.000000000000000444e-01	6.666666666666667095e-03	9.666666666666665075e-02	9.666666666666665075e-02	8.066666666666667540e-01	8.966666666666667229e-01	8.966666666666667229e-01	7.168000000000000000e+04	3.440444444444444860e-01	4.073444444444445089e-01	4.073444444444445089e-01	3.470219946666666656e+05
8.066666666666666430e-01	6.666666666666667095e-03	9.333333333333335147e-02	9.333333333333335147e-02	8.133333333333333526e-01	9.000000000000000222e-01	9.000000000000000222e-01	6.860800000000000000e+04	3.481777777777778082e-01	4.100000000000000311e-01	4.100000000000000311e-01	3.315016590222222148e+05
8.133333333333333526e-01	6.666666666666667095e-03	8.999999999999999667e-02	8.999999999999999667e-02	8.200000000000000622e-01	9.033333333333333215e-01	9.033333333333333215e-01	6.553600000000000000e+04	3.524000000000000465e-01	4.126777777777778100e-01	4.126777777777778100e-01	3.160306119111111038e+05
8.200000000000000622e-01	6.666666666666667095e-03	8.666666666666664187e-02	8.666666666666664187e-02	8.266666666666667718e-01	9.066666666666667318e-01	9.066666666666667318e-01	6.348800000000000000e+04	3.567111111111112010e-01	4.153777777777778457e-01	4.153777777777778457e-01	3.055381162666666787e+05
8.266666666666666607e-01	6.666666666666667095e-03	8.333333333333334259e-02	8.333333333333334259e-02	8.333333333333333703e-01	9.100000000000000311e-01	9.100000000000000311e-01	6.092800000000000000e+04	3.611111111111111605e-01	4.181000000000000272e-01	4.181000000000000272e-01	2.926182286222222028e+05
8.333333333333333703e-01	6.666666666666667095e-03	7.999999999999998779e-02	7.999999999999998779e-02	8.400000000000000799e-01	9.133333333333333304e-01	9.133333333333333304e-01	5.888000000000000000e+04	3.656000000000000361e-01	4.208444444444444654e-01	4.208444444444444654e-01	2.821948302222221973e+05
8.400000000000000799e-01	6.666666666666667095e-03	7.666666666666663299e-02	7.666666666666663299e-02	8.466666666666667895e-01	9.166666666666667407e-01	9.166666666666667407e-01	5.683200000000000000e+04	3.701777777777778278e-01	4.236111111111111605e-01	4.236111111111111605e-01	2.718047232000000076e+05
8.466666666666666785e-01	6.666666666666667095e-03	7.333333333333333370e-02	7.333333333333333370e-02	8.533333333333333881e-01	9.200000000000000400e-01	9.200000000000000400e-01	5.478400000000000000e+04	3.748444444444445356e-01	4.264000000000000012e-01	4.264000000000000012e-01	2.614487267555555445e+05
8.533333333333332771e-01	6.666666666666667095e-03	7.000000000000003442e-02	7.000000000000003442e-02	8.599999999999999867e-01	9.233333333333333393e-01	9.233333333333333393e-01	5.324800000000000000e+04	3.795999999999999375e-01	4.292111111111110988e-01	4.292111111111110988e-01	2.535657927111111348e+05
8.600000000000000977e-01	6.666666666666667095e-03	6.666666666666662411e-02	6.666666666666662411e-02	8.666666666666668073e-01	9.266666666666667496e-01	9.266666666666667496e-01	5.171200000000000000e+04	3.844444444444445885e-01	4.320444444444445642e-01	4.320444444444445642e-01	2.457078442666666524e+05
8.666666666666666963e-01	6.666666666666667095e-03	6.333333333333332482e-02	6.333333333333332482e-02	8.733333333333334059e-01	9.300000000000000488e-01	9.300000000000000488e-01	5.017600000000000000e+04	3.893777777777778226e-01	4.349000000000000643e-01	4.349000000000000643e-01	2.378754958222222049e+05
8.733333333333332948e-01	6.666666666666667095e-03	6.000000000000001860e-02	6.000000000000001860e-02	8.800000000000000044e-01	9.333333333333333481e-01	9.333333333333333481e-01	4.864000000000000000e+04	3.943999999999999728e-01	4.377777777777778212e-01	4.377777777777778212e-01	2.300693617777777836e+05
8.800000000000000044e-01	6.666666666666667095e-03	5.666666666666666380e-02	5.666666666666666380e-02	8.866666666666667140e-01	9.366666666666666474e-01	9.366666666666666474e-01	4.710400000000000000e+04	3.995111111111111502e-01	4.406777777777777239e-01	4.406777777777777239e-01	2.222900565333333216e+05
8.866666666666667140e-01	6.666666666666667095e-03	5.333333333333330900e-02	5.333333333333330900e-02	8.933333333333334236e-01	9.400000000000000577e-01	9.400000000000000577e-01	4.608000000000000000e+04	4.047111111111111326e-01	4.436000000000001053e-01	4.436000000000001053e-01	2.169487359999999753e+05
8.933333333333333126e-01	6.666666666666667095e-03	5.000000000000000971e-02	5.000000000000000971e-02	9.000000000000000222e-01	9.433333333333333570e-01	9.433333333333333570e-01	4.505600000000000000e+04	4.100000000000000311e-01	4.465444444444444105e-01	4.465444444444444105e-01	2.116240270222222316e+05
9.000000000000000222e-01	6.666666666666667095e-03	4.666666666666665492e-02	4.666666666666665492e-02	9.066666666666667318e-01	9.466666666666666563e-01	9.466666666666666563e-01	4.352000000000000000e+04	4.153777777777778457e-01	4.495111111111110835e-01	4.495111111111110835e-01	2.039173120000000054e+05
9.066666666666667318e-01	6.666666666666667095e-03	4.333333333333330012e-02	4.333333333333330012e-02	9.133333333333334414e-01	9.500000000000000666e-01	9.500000000000000666e-01	4.249600000000000000e+04	4.208444444444445764e-01	4.525000000000000133e-01	4.525000000000000133e-01	1.986329144888888695e+05
9.133333333333333304e-01	6.666666666666667095e-03	4.000000000000000083e-02	4.000000000000000083e-02	9.200000000000000400e-01	9.533333333333333659e-01	9.533333333333333659e-01	4.147200000000000000e+04	4.264000000000000012e-01	4.555111111111110889e-01	4.555111111111110889e-01	1.933664256000000169e+05
9.200000000000000400e-01	6.666666666666667095e-03	3.666666666666664604e-02	3.666666666666664604e-02	9.266666666666667496e-01	9.566666666666666652e-01	9.566666666666666652e-01	4.044800000000000000e+04	4.320444444444445642e-01	4.585444444444444212e-01	4.585444444444444212e-01	1.881182549333333154e+05
9.266666666666667496e-01	6.666666666666667095e-03	3.333333333333329124e-02	3.333333333333329124e-02	9.333333333333334592e-01	9.600000000000000755e-01	9.600000000000000755e-01	3.993600000000000000e+04	4.377777777777779322e-01	4.616000000000001213e-01	4.616000000000001213e-01	1.852639914666666300e+05
9.333333333333333481e-01	6.666666666666667095e-03	2.999999999999999195e-02	2.999999999999999195e-02	9.400000000000000577e-01	9.633333333333333748e-01	9.633333333333333748e-01	3.891200000000000000e+04	4.436000000000001053e-01	4.646777777777778562e-01	4.646777777777778562e-01	1.800475534222222050e+05
9.399999999999999467e-01	6.666666666666667095e-03	2.666666666666669266e-02	2.666666666666669266e-02	9.466666666666666563e-01	9.666666666666666741e-01	9.666666666666666741e-01	3.788800000000000000e+04	4.495111111111110835e-01	4.677777777777777368e-01	4.677777777777777368e-01	1.748505941333333612e+05
9.466666666666667673e-01	6.666666666666667095e-03	2.333333333333328236e-02	2.333333333333328236e-02	9.533333333333334769e-01	9.700000000000000844e-01	9.700000000000000844e-01	3.737600000000000000e+04	4.555111111111111999e-01	4.709000000000000963e-01	4.709000000000000963e-01	1.720300999111110868e+05
9.533333333333333659e-01	6.666666666666667095e-03	1.999999999999998307e-02	1.999999999999998307e-02	9.600000000000000755e-01	9.733333333333333837e-01	9.733333333333333837e-01	3.635200000000000000e+04	4.616000000000001213e-01	4.740444444444444905e-01	4.740444444444444905e-01	1.668669895111111109e+05
9.599999999999999645e-01	6.666666666666667095e-03	1.666666666666668378e-02	1.666666666666668378e-02	9.666666666666666741e-01	9.766666666666666829e-01	9.766666666666666829e-01	3.584000000000000000e+04	4.677777777777777368e-01	4.772111111111111414e-01	4.772111111111111414e-01	1.640683520000000135e+05
9.666666666666666741e-01	6.666666666666667095e-03	1.333333333333332898e-02	1.333333333333332898e-02	9.733333333333333837e-01	9.799999999999999822e-01	9.799999999999999822e-01	3.532800000000000000e+04	4.740444444444444905e-01	4.803999999999999382e-01	4.803999999999999382e-01	1.612778154666666524e+05
9.733333333333333837e-01	6.666666666666667095e-03	9.999999999999974187e-03	9.999999999999974187e-03	9.800000000000000933e-01	9.833333333333333925e-01	9.833333333333333925e-01	3.430400000000000000e+04	4.804000000000000492e-01	4.836111111111112137e-01	4.836111111111112137e-01	1.561647672888888628e+05
9.799999999999999822e-01	6.666666666666667095e-03	6.666666666666674901e-03	6.666666666666674901e-03	9.866666666666666918e-01	9.866666666666666918e-01	9.866666666666666918e-01	3.379200000000000000e+04	4.868444444444445240e-01	4.868444444444445240e-01	4.868444444444445240e-01	1.533976575999999768e+05
9.866666666666666918e-01	6.666666666666667095e-03	3.333333333333320537e-03	3.333333333333320537e-03	9.933333333333334014e-01	9.899999999999999911e-01	9.899999999999999911e-01	3.328000000000000000e+04	4.933777777777778040e-01	4.900999999999999801e-01	4.900999999999999801e-01	1.506393315555555455e+05
9.933333333333334014e-01	6.666666666666667095e-03	-3.426078865054194011e-17	-3.426078865054194011e-17	1.000000000000000000e+00	9.933333333333334014e-01	9.933333333333334014e-01	3.251200000000000000e+04	5.000000000000000000e-01	4.933777777777778040e-01	4.933777777777778040e-01	1.467346033777777920e+05
5.066666666666667096e-01	1.333333333333333419e-02	2.399999999999999911e-01	2.399999999999999911e-01	5.200000000000000178e-01	7.466666666666667007e-01	7.466666666666667007e-01	2.569011200000000000e+07	2.504000000000000115e-01	3.108444444444444787e-01	3.108444444444444787e-01	1.000000000000000000e+06
5.133333333333333082e-01	1.333333333333333419e-02	2.366666666666666918e-01	2.366666666666666918e-01	5.266666666666666163e-01	7.500000000000000000e-01	7.500000000000000000e-01	1.232076800000000000e+07	2.507111111111111068e-01	3.125000000000000000e-01	3.125000000000000000e-01	1.000000000000000000e+06
5.200000000000000178e-01	1.333333333333333419e-02	2.333333333333333370e-01	2.333333333333333370e-01	5.333333333333333259e-01	7.533333333333334103e-01	7.533333333333334103e-01	7.208960000000000000e+06	2.511111111111111183e-01	3.141777777777777780e-01	3.141777777777777780e-01	1.000000000000000000e+06
5.266666666666666163e-01	1.333333333333333419e-02	2.300000000000000377e-01	2.300000000000000377e-01	5.399999999999999245e-01	7.566666666666665986e-01	7.566666666666665986e-01	4.718592000000000000e+06	2.515999999999999903e-01	3.158777777777777018e-01	3.158777777777777018e-01	1.000000000000000000e+06
5.333333333333333259e-01	1.333333333333333419e-02	2.266666666666666829e-01	2.266666666666666829e-01	5.466666666666666341e-01	7.600000000000000089e-01	7.600000000000000089e-01	3.375104000000000000e+06	2.521777777777777785e-01	3.175999999999999934e-01	3.175999999999999934e-01	1.000000000000000000e+06
5.400000000000000355e-01	1.333333333333333419e-02	2.233333333333333282e-01	2.233333333333333282e-01	5.533333333333333437e-01	7.633333333333334192e-01	7.633333333333334192e-01	2.523136000000000000e+06	2.528444444444444272e-01	3.193444444444445418e-01	3.193444444444445418e-01	1.000000000000000000e+06
5.466666666666666341e-01	1.333333333333333419e-02	2.200000000000000289e-01	2.200000000000000289e-01	5.599999999999999423e-01	7.666666666666666075e-01	7.666666666666666075e-01	1.966080000000000000e+06	2.535999999999999921e-01	3.211111111111111249e-01	3.211111111111111249e-01	1.000000000000000000e+06
5.533333333333333437e-01	1.333333333333333419e-02	2.166666666666666741e-01	2.166666666666666741e-01	5.666666666666666519e-01	7.700000000000000178e-01	7.700000000000000178e-01	1.572864000000000000e+06	2.544444444444444176e-01	3.228999999999999648e-01	3.228999999999999648e-01	1.000000000000000000e+06
5.600000000000000533e-01	1.333333333333333419e-02	2.133333333333333193e-01	2.133333333333333193e-01	5.733333333333333615e-01	7.733333333333334281e-01	7.733333333333334281e-01	1.294336000000000000e+06	2.553777777777777591e-01	3.247111111111111725e-01	3.247111111111111725e-01	1.000000000000000000e+06
5.666666666666666519e-01	1.333333333333333419e-02	2.100000000000000200e-01	2.100000000000000200e-01	5.799999999999999600e-01	7.766666666666666163e-01	7.766666666666666163e-01	1.081344000000000000e+06	2.564000000000000168e-01	3.265444444444444150e-01	3.265444444444444150e-01	1.000000000000000000e+06
5.733333333333333615e-01	1.333333333333333419e-02	2.066666666666666652e-01	2.066666666666666652e-01	5.866666666666666696e-01	7.800000000000000266e-01	7.800000000000000266e-01	9.093120000000000000e+05	2.575111111111111351e-01	3.284000000000000252e-01	3.284000000000000252e-01	1.000000000000000000e+06
5.799999999999999600e-01	1.333333333333333419e-02	2.033333333333333659e-01	2.033333333333333659e-01	5.933333333333332682e-01	7.833333333333333259e-01	7.833333333333333259e-01	7.782400000000000000e+05	2.587111111111111139e-01	3.302777777777777812e-01	3.302777777777777812e-01	1.000000000000000000e+06
5.866666666666666696e-01	1.333333333333333419e-02	2.000000000000000111e-01	2.000000000000000111e-01	5.999999999999999778e-01	7.866666666666666252e-01	7.866666666666666252e-01	6.799360000000000000e+05	2.600000000000000089e-01	3.321777777777777940e-01	3.321777777777777940e-01	1.000000000000000000e+06
5.933333333333333792e-01	1.333333333333333419e-02	1.966666666666666563e-01	1.966666666666666563e-01	6.066666666666666874e-01	7.900000000000000355e-01	7.900000000000000355e-01	5.980160000000000000e+05	2.613777777777777644e-01	3.341000000000000636e-01	3.341000000000000636e-01	1.000000000000000000e+06
5.999999999999999778e-01	1.333333333333333419e-02	1.933333333333333570e-01	1.933333333333333570e-01	6.133333333333332860e-01	7.933333333333333348e-01	7.933333333333333348e-01	5.242880000000000000e+05	2.628444444444444361e-01	3.360444444444444789e-01	3.360444444444444789e-01	1.000000000000000000e+06
6.066666666666666874e-01	1.333333333333333419e-02	1.900000000000000022e-01	1.900000000000000022e-01	6.199999999999999956e-01	7.966666666666666341e-01	7.966666666666666341e-01	4.669440000000000000e+05	2.644000000000000239e-01	3.380111111111110400e-01	3.380111111111110400e-01	1.000000000000000000e+06
6.133333333333332860e-01	1.333333333333333419e-02	1.866666666666667029e-01	1.866666666666667029e-01	6.266666666666665941e-01	8.000000000000000444e-01	8.000000000000000444e-01	4.177920000000000000e+05	2.660444444444444168e-01	3.400000000000000799e-01	3.400000000000000799e-01	1.000000000000000000e+06
6.199999999999999956e-01	1.333333333333333419e-02	1.833333333333333481e-01	1.833333333333333481e-01	6.333333333333333037e-01	8.033333333333333437e-01	8.033333333333333437e-01	3.768320000000000000e+05	2.677777777777777812e-01	3.420111111111111546e-01	3.420111111111111546e-01	1.000000000000000000e+06
6.266666666666667052e-01	1.333333333333333419e-02	1.799999999999999933e-01	1.799999999999999933e-01	6.400000000000000133e-01	8.066666666666666430e-01	8.066666666666666430e-01	3.440640000000000000e+05	2.696000000000000063e-01	3.440444444444443750e-01	3.440444444444443750e-01	1.000000000000000000e+06
6.333333333333333037e-01	1.333333333333333419e-02	1.766666666666666941e-01	1.766666666666666941e-01	6.466666666666666119e-01	8.100000000000000533e-01	8.100000000000000533e-01	3.112960000000000000e+05	2.715111111111110920e-01	3.461000000000000743e-01	3.461000000000000743e-01	1.000000000000000000e+06
6.400000000000000133e-01	1.333333333333333419e-02	1.733333333333333393e-01	1.733333333333333393e-01	6.533333333333333215e-01	8.133333333333333526e-01	8.133333333333333526e-01	2.826240000000000000e+05	2.735111111111110938e-01	3.481777777777778082e-01	3.481777777777778082e-01	1.000000000000000000e+06
6.466666666666667229e-01	1.333333333333333419e-02	1.699999999999999845e-01	1.699999999999999845e-01	6.600000000000000311e-01	8.166666666666666519e-01	8.166666666666666519e-01	2.621440000000000000e+05	2.756000000000000116e-01	3.502777777777777990e-01	3.502777777777777990e-01	1.000000000000000000e+06
