# qVectorTrue, pEmpirical, xVectorEstimated, qVectorEstimated, traceDistance, deltaHoeffding
5.066666666666667096e-01	6.666666666666667095e-03	2.433333333333333182e-01	2.433333333333333182e-01	2.522650000000000170e-01	3.048500000000000099e-01	3.020900000000000252e-01	5.514526367187500000e-01	7.648468017578125000e-01	7.633361816406250000e-01	5.398178100585937500e-01	1.163482666015625000e-02	2.250289916992187500e-01	2.235183715820312500e-01	3.811930338541662938e-02	1.462771202478627464e+00
5.133333333333333082e-01	6.666666666666667095e-03	2.400000000000000189e-01	2.400000000000000189e-01	2.512249999999999761e-01	3.011449999999999960e-01	2.988199999999999745e-01	5.378417968750000000e-01	7.557525634765625000e-01	7.549285888671875000e-01	5.242614746093750000e-01	1.358032226562500000e-02	2.314910888671875000e-01	2.306671142578125000e-01	1.784179687500003081e-02	1.681835741818095142e+00
5.200000000000000178e-01	6.666666666666667095e-03	2.366666666666666641e-01	2.366666666666666641e-01	2.508850000000000247e-01	3.018449999999999744e-01	3.003350000000000186e-01	5.321655273437500000e-01	7.574920654296875000e-01	7.588500976562500000e-01	5.242538452148437500e-01	7.911682128906250000e-03	2.332382202148437500e-01	2.345962524414062500e-01	5.498860677083321213e-03	1.761922476423305683e+00
5.266666666666666163e-01	6.666666666666667095e-03	2.333333333333333648e-01	2.333333333333333648e-01	2.506749999999999812e-01	3.015900000000000247e-01	3.013199999999999767e-01	5.280761718750000000e-01	7.568511962890625000e-01	7.613830566406250000e-01	5.231552124023437500e-01	4.920959472656250000e-03	2.336959838867187500e-01	2.382278442382812500e-01	5.257161458333277360e-03	1.813270741124193508e+00
5.333333333333333259e-01	6.666666666666667095e-03	2.300000000000000100e-01	2.300000000000000100e-01	2.519449999999999745e-01	3.049000000000000044e-01	3.011150000000000215e-01	5.476684570312500000e-01	7.649688720703125000e-01	7.608489990234375000e-01	5.367431640625000000e-01	1.092529296875000000e-02	2.282257080078125000e-01	2.241058349609375000e-01	7.668457031250013045e-03	1.527488166716857831e+00
5.400000000000000355e-01	6.666666666666667095e-03	2.266666666666666552e-01	2.266666666666666552e-01	2.515700000000000158e-01	3.071200000000000041e-01	3.036599999999999855e-01	5.428466796875000000e-01	7.702713012695312500e-01	7.672729492187500000e-01	5.401954650878906250e-01	2.651214599609375000e-03	2.300758361816406250e-01	2.270774841308593750e-01	4.015452067057286023e-03	1.607721376962239157e+00
5.466666666666666341e-01	6.666666666666667095e-03	2.233333333333333559e-01	2.233333333333333559e-01	2.520249999999999990e-01	3.060450000000000115e-01	3.067449999999999899e-01	5.486450195312500000e-01	7.677154541015625000e-01	7.748413085937500000e-01	5.456008911132812500e-01	3.044128417968750000e-03	2.221145629882812500e-01	2.292404174804687500e-01	5.907084147135401031e-03	1.512192036536352813e+00
5.533333333333333437e-01	6.666666666666667095e-03	2.200000000000000011e-01	2.200000000000000011e-01	2.538500000000000201e-01	3.079500000000000015e-01	3.064250000000000029e-01	5.670776367187500000e-01	7.722320556640625000e-01	7.740631103515625000e-01	5.566864013671875000e-01	1.039123535156250000e-02	2.155456542968750000e-01	2.173767089843750000e-01	7.077636718749995282e-03	1.180852077889005258e+00
5.600000000000000533e-01	6.666666666666667095e-03	2.166666666666666463e-01	2.166666666666666463e-01	2.543099999999999805e-01	3.085899999999999754e-01	3.086349999999999927e-01	5.709838867187500000e-01	7.737274169921875000e-01	7.793884277343750000e-01	5.620498657226562500e-01	8.934020996093750000e-03	2.116775512695312500e-01	2.173385620117187500e-01	4.989115397135389374e-03	1.109348914860188495e+00
5.666666666666666519e-01	6.666666666666667095e-03	2.133333333333333470e-01	2.133333333333333470e-01	2.545250000000000012e-01	3.138250000000000206e-01	3.094149999999999956e-01	5.727539062500000000e-01	7.856903076171875000e-01	7.812347412109375000e-01	5.698394775390625000e-01	2.914428710937500000e-03	2.158508300781250000e-01	2.113952636718750000e-01	5.690307617187508049e-03	1.077151757626522821e+00
5.733333333333333615e-01	6.666666666666667095e-03	2.099999999999999922e-01	2.099999999999999922e-01	2.552650000000000197e-01	3.123000000000000220e-01	3.115649999999999809e-01	5.784606933593750000e-01	7.822570800781250000e-01	7.862854003906250000e-01	5.735015869140625000e-01	4.959106445312500000e-03	2.087554931640625000e-01	2.127838134765625000e-01	2.952067057291652818e-03	9.744893399549998669e-01
5.799999999999999600e-01	6.666666666666667095e-03	2.066666666666666929e-01	2.066666666666666929e-01	2.584799999999999875e-01	3.132900000000000129e-01	3.102650000000000130e-01	5.995788574218750000e-01	7.845001220703125000e-01	7.832336425781250000e-01	5.836563110351562500e-01	1.592254638671875000e-02	2.008438110351562500e-01	1.995773315429687500e-01	1.291219075520837894e-02	6.300436955357419100e-01
5.866666666666666696e-01	6.666666666666667095e-03	2.033333333333333381e-01	2.033333333333333381e-01	2.566399999999999793e-01	3.163500000000000201e-01	3.110499999999999932e-01	5.881042480468750000e-01	7.912902832031250000e-01	7.850799560546875000e-01	5.822372436523437500e-01	5.867004394531250000e-03	2.090530395507812500e-01	2.028427124023437500e-01	5.719706217447918795e-03	8.087116498903875739e-01
5.933333333333333792e-01	6.666666666666667095e-03	1.999999999999999833e-01	1.999999999999999833e-01	2.601600000000000024e-01	3.157050000000000134e-01	3.154850000000000154e-01	6.090087890625000000e-01	7.898712158203125000e-01	7.952575683593750000e-01	5.970687866210937500e-01	1.194000244140625000e-02	1.928024291992187500e-01	1.981887817382812500e-01	9.008789062499959754e-03	5.011995835744562644e-01
5.999999999999999778e-01	6.666666666666667095e-03	1.966666666666666841e-01	1.966666666666666841e-01	2.605850000000000111e-01	3.161499999999999866e-01	3.147099999999999898e-01	6.112670898437500000e-01	7.908477783203125000e-01	7.935028076171875000e-01	5.978088378906250000e-01	1.345825195312500000e-02	1.930389404296875000e-01	1.956939697265625000e-01	6.791585286458338977e-03	4.731196742862810445e-01
6.066666666666666874e-01	6.666666666666667095e-03	1.933333333333333293e-01	1.933333333333333293e-01	2.610049999999999870e-01	3.200000000000000067e-01	3.190200000000000258e-01	6.134338378906250000e-01	7.991943359375000000e-01	8.031158447265625000e-01	6.078720092773437500e-01	5.561828613281250000e-03	1.913223266601562500e-01	1.952438354492187500e-01	3.115844726562489852e-03	4.468404189259850834e-01
6.133333333333332860e-01	6.666666666666667095e-03	1.900000000000000300e-01	1.900000000000000300e-01	2.628449999999999953e-01	3.222800000000000109e-01	3.188150000000000150e-01	6.225585937500000000e-01	8.040313720703125000e-01	8.026657104492187500e-01	6.146278381347656250e-01	7.930755615234375000e-03	1.894035339355468750e-01	1.880378723144531250e-01	2.558593750000053447e-03	3.479672741321228058e-01
6.199999999999999956e-01	6.666666666666667095e-03	1.866666666666666752e-01	1.866666666666666752e-01	2.636399999999999855e-01	3.241899999999999782e-01	3.218799999999999994e-01	6.262817382812500000e-01	8.080139160156250000e-01	8.093261718750000000e-01	6.218109130859375000e-01	4.470825195312500000e-03	1.862030029296875000e-01	1.875152587890625000e-01	2.659505208333335768e-03	3.123464056808077927e-01
6.266666666666667052e-01	6.666666666666667095e-03	1.833333333333333204e-01	1.833333333333333204e-01	2.656450000000000200e-01	3.261999999999999900e-01	3.228849999999999776e-01	6.352539062500000000e-01	8.121643066406250000e-01	8.114929199218750000e-01	6.294555664062500000e-01	5.798339843750000000e-03	1.827087402343750000e-01	1.820373535156250000e-01	2.788899739583301351e-03	2.377995487669951336e-01
6.333333333333333037e-01	6.666666666666667095e-03	1.800000000000000211e-01	1.800000000000000211e-01	2.675549999999999873e-01	3.251550000000000273e-01	3.220649999999999902e-01	6.432800292968750000e-01	8.100128173828125000e-01	8.097305297851562500e-01	6.315116882324218750e-01	1.176834106445312500e-02	1.785011291503906250e-01	1.782188415527343750e-01	5.101674397786463977e-03	1.834973937245853448e-01
6.400000000000000133e-01	6.666666666666667095e-03	1.766666666666666663e-01	1.766666666666666663e-01	2.694799999999999973e-01	3.282050000000000245e-01	3.267849999999999921e-01	6.509246826171875000e-01	8.162384033203125000e-01	8.197174072265625000e-01	6.434402465820312500e-01	7.484436035156250000e-03	1.727981567382812500e-01	1.762771606445312500e-01	4.258015950520825654e-03	1.411960727868292187e-01
6.466666666666667229e-01	6.666666666666667095e-03	1.733333333333333115e-01	1.733333333333333115e-01	2.695600000000000218e-01	3.307999999999999829e-01	3.271000000000000019e-01	6.512451171875000000e-01	8.214492797851562500e-01	8.203735351562500000e-01	6.465339660644531250e-01	4.711151123046875000e-03	1.749153137207031250e-01	1.738395690917968750e-01	2.088216145833383507e-03	1.395836334987415328e-01
6.533333333333333215e-01	6.666666666666667095e-03	1.700000000000000122e-01	1.700000000000000122e-01	2.712399999999999811e-01	3.318999999999999728e-01	3.296600000000000086e-01	6.575927734375000000e-01	8.236236572265625000e-01	8.256378173828125000e-01	6.534271240234375000e-01	4.165649414062500000e-03	1.701965332031250000e-01	1.722106933593750000e-01	2.501017252604160589e-03	1.111210342339876561e-01
6.600000000000000311e-01	6.666666666666667095e-03	1.666666666666666574e-01	1.666666666666666574e-01	2.730549999999999922e-01	3.327849999999999975e-01	3.301499999999999990e-01	6.641845703125000000e-01	8.253784179687500000e-01	8.266448974609375000e-01	6.581039428710937500e-01	6.080627441406250000e-03	1.672744750976562500e-01	1.685409545898437500e-01	2.482096354166691676e-03	8.685560655527559126e-02
6.666666666666667407e-01	6.666666666666667095e-03	1.633333333333333026e-01	1.633333333333333026e-01	2.764599999999999835e-01	3.352899999999999769e-01	3.326799999999999757e-01	6.759033203125000000e-01	8.302612304687500000e-01	8.317565917968750000e-01	6.689605712890625000e-01	6.942749023437500000e-03	1.613006591796875000e-01	1.627960205078125000e-01	2.569986979166598729e-03	5.465596050368914938e-02
6.733333333333333393e-01	6.666666666666667095e-03	1.600000000000000033e-01	1.600000000000000033e-01	2.774599999999999844e-01	3.367850000000000010e-01	3.320250000000000146e-01	6.791992187500000000e-01	8.331451416015625000e-01	8.304443359375000000e-01	6.713943481445312500e-01	7.804870605468750000e-03	1.617507934570312500e-01	1.590499877929687500e-01	2.888997395833336080e-03	4.771749377122406349e-02
6.800000000000000488e-01	6.666666666666667095e-03	1.566666666666666485e-01	1.566666666666666485e-01	2.796000000000000152e-01	3.415650000000000075e-01	3.344349999999999823e-01	6.860504150390625000e-01	8.421936035156250000e-01	8.352661132812500000e-01	6.817550659179687500e-01	4.295349121093750000e-03	1.604385375976562500e-01	1.535110473632812500e-01	5.526936848958309556e-03	3.565920519705188807e-02
6.866666666666666474e-01	6.666666666666667095e-03	1.533333333333333492e-01	1.533333333333333492e-01	2.810799999999999965e-01	3.404849999999999821e-01	3.366999999999999993e-01	6.906433105468750000e-01	8.401641845703125000e-01	8.397216796875000000e-01	6.852645874023437500e-01	5.378723144531250000e-03	1.548995971679687500e-01	1.544570922851562500e-01	2.690022786458308012e-03	2.916134571847413953e-02
6.933333333333333570e-01	6.666666666666667095e-03	1.499999999999999944e-01	1.499999999999999944e-01	2.846699999999999786e-01	3.429300000000000126e-01	3.374500000000000277e-01	7.013549804687500000e-01	8.447341918945312500e-01	8.411941528320312500e-01	6.936416625976562500e-01	7.713317871093750000e-03	1.510925292968750000e-01	1.475524902343750000e-01	2.447509765624987944e-03	1.791395710724035667e-02
6.999999999999999556e-01	6.666666666666667095e-03	1.466666666666666952e-01	1.466666666666666952e-01	2.873950000000000116e-01	3.467100000000000182e-01	3.385600000000000276e-01	7.091064453125000000e-01	8.516693115234375000e-01	8.433532714843750000e-01	7.020645141601562500e-01	7.041931152343750000e-03	1.496047973632812500e-01	1.412887573242187500e-01	5.377909342447938223e-03	1.238136006418152045e-02
7.066666666666666652e-01	6.666666666666667095e-03	1.433333333333333404e-01	1.433333333333333404e-01	2.892950000000000244e-01	3.453249999999999931e-01	3.428550000000000209e-01	7.143554687500000000e-01	8.491516113281250000e-01	8.515777587890625000e-01	7.075424194335937500e-01	6.813049316406250000e-03	1.416091918945312500e-01	1.440353393554687500e-01	1.724141438802083860e-03	9.556464710795051914e-03
7.133333333333333748e-01	6.666666666666667095e-03	1.399999999999999856e-01	1.399999999999999856e-01	2.913549999999999751e-01	3.486199999999999855e-01	3.427499999999999991e-01	7.199096679687500000e-01	8.551330566406250000e-01	8.513793945312500000e-01	7.132110595703125000e-01	6.698608398437500000e-03	1.419219970703125000e-01	1.381683349609375000e-01	1.953938802083353844e-03	7.224621578561446662e-03
7.199999999999999734e-01	6.666666666666667095e-03	1.366666666666666863e-01	1.366666666666666863e-01	2.923649999999999860e-01	3.492700000000000249e-01	3.468849999999999989e-01	7.225799560546875000e-01	8.563003540039062500e-01	8.591308593750000000e-01	7.190055847167968750e-01	3.574371337890625000e-03	1.372947692871093750e-01	1.401252746582031250e-01	4.086710611979134378e-03	6.289354136800324145e-03
7.266666666666666829e-01	6.666666666666667095e-03	1.333333333333333315e-01	1.333333333333333315e-01	2.969550000000000245e-01	3.519100000000000006e-01	3.477049999999999863e-01	7.343292236328125000e-01	8.610076904296875000e-01	8.606414794921875000e-01	7.279891967773437500e-01	6.340026855468750000e-03	1.330184936523437500e-01	1.326522827148437500e-01	1.322530110677073555e-03	3.376343019740885975e-03
7.333333333333333925e-01	6.666666666666667095e-03	1.299999999999999767e-01	1.299999999999999767e-01	2.997600000000000264e-01	3.527899999999999925e-01	3.504149999999999765e-01	7.412261962890625000e-01	8.625640869140625000e-01	8.656158447265625000e-01	7.347030639648437500e-01	6.523132324218750000e-03	1.278610229492187500e-01	1.309127807617187500e-01	2.282511393229137275e-03	2.307265790912125039e-03
7.399999999999999911e-01	6.666666666666667095e-03	1.266666666666666774e-01	1.266666666666666774e-01	3.027549999999999963e-01	3.549900000000000277e-01	3.513100000000000112e-01	7.483673095703125000e-01	8.664245605468750000e-01	8.672332763671875000e-01	7.410125732421875000e-01	7.354736328125000000e-03	1.254119873046875000e-01	1.262207031250000000e-01	1.700642903645848292e-03	1.539513079950108332e-03
7.466666666666667007e-01	6.666666666666667095e-03	1.233333333333333226e-01	1.233333333333333226e-01	3.040100000000000025e-01	3.582000000000000184e-01	3.537699999999999734e-01	7.513122558593750000e-01	8.719787597656250000e-01	8.716735839843750000e-01	7.474822998046875000e-01	3.829956054687500000e-03	1.244964599609375000e-01	1.241912841796875000e-01	2.836710611979160589e-03	1.295489502408139759e-03
7.533333333333334103e-01	6.666666666666667095e-03	1.199999999999999678e-01	1.199999999999999678e-01	3.094299999999999828e-01	3.597400000000000042e-01	3.525099999999999900e-01	7.636184692382812500e-01	8.746185302734375000e-01	8.694076538085937500e-01	7.538223266601562500e-01	9.796142578125000000e-03	1.207962036132812500e-01	1.155853271484375000e-01	4.414672851562460865e-03	6.262915888332113139e-04
7.600000000000000089e-01	6.666666666666667095e-03	1.166666666666666685e-01	1.166666666666666685e-01	3.110049999999999759e-01	3.602699999999999791e-01	3.558749999999999969e-01	7.670898437500000000e-01	8.755187988281250000e-01	8.754272460937500000e-01	7.590179443359375000e-01	8.071899414062500000e-03	1.165008544921875000e-01	1.164093017578125000e-01	1.405232747395839411e-03	5.044587695485014747e-04
7.666666666666666075e-01	6.666666666666667095e-03	1.133333333333333692e-01	1.133333333333333692e-01	3.128850000000000242e-01	3.615700000000000025e-01	3.576050000000000062e-01	7.711791992187500000e-01	8.777313232421875000e-01	8.784790039062500000e-01	7.636947631835937500e-01	7.484436035156250000e-03	1.140365600585937500e-01	1.147842407226562500e-01	2.971903483072850950e-03	3.908943432975376699e-04
7.733333333333334281e-01	6.666666666666667095e-03	1.099999999999999589e-01	1.099999999999999589e-01	3.171900000000000275e-01	3.668850000000000167e-01	3.599600000000000022e-01	7.803039550781250000e-01	8.866195678710937500e-01	8.825988769531250000e-01	7.747611999511718750e-01	5.542755126953125000e-03	1.118583679199218750e-01	1.078376770019531250e-01	3.286234537760369511e-03	2.185973528163007054e-04
7.800000000000000266e-01	6.666666666666667095e-03	1.066666666666666596e-01	1.066666666666666596e-01	3.188900000000000068e-01	3.668549999999999867e-01	3.617750000000000132e-01	7.838287353515625000e-01	8.865661621093750000e-01	8.857421875000000000e-01	7.780685424804687500e-01	5.760192871093750000e-03	1.084976196289062500e-01	1.076736450195312500e-01	2.837931315104187235e-03	1.736924001790634739e-04
7.866666666666666252e-01	6.666666666666667095e-03	1.033333333333333603e-01	1.033333333333333603e-01	3.222949999999999982e-01	3.676400000000000223e-01	3.611900000000000110e-01	7.907562255859375000e-01	8.878631591796875000e-01	8.847351074218750000e-01	7.816772460937500000e-01	9.078979492187500000e-03	1.061859130859375000e-01	1.030578613281250000e-01	5.264892578124978628e-03	1.109453141102296233e-04
7.933333333333333348e-01	6.666666666666667095e-03	1.000000000000000056e-01	1.000000000000000056e-01	3.293849999999999834e-01	3.714899999999999869e-01	3.658250000000000113e-01	8.046798706054687500e-01	8.941650390625000000e-01	8.926696777343750000e-01	7.957572937011718750e-01	8.922576904296875000e-03	9.840774536132812500e-02	9.691238403320312500e-02	4.679870605468754163e-03	4.313219544066189751e-05
8.000000000000000444e-01	6.666666666666667095e-03	9.666666666666665075e-02	9.666666666666665075e-02	3.297399999999999776e-01	3.730450000000000155e-01	3.669950000000000156e-01	8.053588867187500000e-01	8.966827392578125000e-01	8.946380615234375000e-01	7.983398437500000000e-01	7.019042968750000000e-03	9.834289550781250000e-02	9.629821777343750000e-02	2.028605143229188657e-03	4.087486511445445440e-05
8.066666666666666430e-01	6.666666666666667095e-03	9.333333333333335147e-02	9.333333333333335147e-02	3.329250000000000265e-01	3.752800000000000025e-01	3.704149999999999943e-01	8.114013671875000000e-01	9.002685546875000000e-01	9.003753662109375000e-01	8.060226440429687500e-01	5.378723144531250000e-03	9.424591064453125000e-02	9.435272216796875000e-02	1.931966145833303571e-03	2.656715181671828654e-05
8.133333333333333526e-01	6.666666666666667095e-03	8.999999999999999667e-02	8.999999999999999667e-02	3.391049999999999898e-01	3.751950000000000007e-01	3.723400000000000043e-01	8.227920532226562500e-01	9.001312255859375000e-01	9.035568237304687500e-01	8.132400512695312500e-01	9.552001953125000000e-03	8.689117431640625000e-02	9.031677246093750000e-02	3.202107747395842741e-03	1.205727791867168813e-05
